file	line	declaration	note
lib/screens/settings/home_layout_screen.dart	72	title: Text(hub.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/home_layout_screen.dart	81	onPressed: index == 0 ? null : () => move(index, index - 1),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/home_layout_screen.dart	86	onPressed: index == ids.length - 1 ? null : () => move(index, index + 1),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/home_layout_screen.dart	97	title: Text(t.settings.homeLayout),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/hotkey_recorder_widget.dart	39	title: Text(t.hotkeys.setShortcutFor(actionName: widget.actionName)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/hotkey_recorder_widget.dart	74	onPressed: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/hotkey_recorder_widget.dart	99	TextButton(onPressed: widget.onCancel, child: Text(t.common.cancel)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/hotkey_recorder_widget.dart	101	onPressed: _recordedHotKey != null ? () => widget.onHotKeyRecorded(_recordedHotKey!) : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/keyboard_shortcuts_screen.dart	29	title: Text(t.settings.keyboardShortcuts),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/keyboard_shortcuts_screen.dart	37	onPressed: () => _resetShortcuts(context),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/keyboard_shortcuts_screen.dart	38	child: TextButton(onPressed: () => _resetShortcuts(context), child: Text(t.common.reset)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/keyboard_shortcuts_screen.dart	53	title: Text(keyboardService.getActionDisplayName(action)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/keyboard_shortcuts_screen.dart	66	onTap: () => _editHotkey(context, action, hotkey),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	107	title: t.languageSettings.audio,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	126	title: t.languageSettings.subtitles,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	138	title: t.languageSettings.subtitleFallback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	158	title: t.languageSettings.subtitleDisplay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	161	DialogOption(value: noPreference, title: t.languageSettings.noPreference),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	164	title: t.languageSettings.subtitleDisplayForeign,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	166	DialogOption(value: SubtitleDisplayPolicy.always.name, title: t.languageSettings.subtitleDisplayAlways),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	167	DialogOption(value: SubtitleDisplayPolicy.never.name, title: t.languageSettings.subtitleDisplayNever),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	231	title: Text(t.languageSettings.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	237	title: t.languageSettings.audio,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	240	onSelect: () => _editAudioLanguage(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	244	title: t.languageSettings.subtitles,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	247	onSelect: () => _editSubtitleLanguage(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	251	title: t.languageSettings.subtitleFallback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	254	onSelect: () => _editSubtitleFallback(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	258	title: t.languageSettings.subtitleDisplay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	261	onSelect: () => _editSubtitlePolicy(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	267	title: t.settings.rememberTrackSelections,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	274	title: t.settings.writeSeriesLanguageToServer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	286	for (final entry in _series) SeriesLanguageRow(entry: entry, onSelect: () => _openSeries(entry, global)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	358	onSelect: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	362	title: Text(title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/language_settings_screen.dart	383	onTap: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/library_visibility_screen.dart	23	title: Text(t.settings.libraryVisibility),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/library_visibility_screen.dart	30	title: Text(library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/licenses_screen.dart	56	return FocusedScrollScaffold(title: Text(t.screens.licenses), slivers: [LoadingIndicatorBox.sliver]);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/licenses_screen.dart	60	title: Text(t.screens.licenses),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/licenses_screen.dart	72	title: Text(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/licenses_screen.dart	80	onTap: () => _showLicenseDetail(context, mergedLicense),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/licenses_screen.dart	111	title: Text(packageName),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	290	title: Text(t.messages.logsUploaded),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	301	onPressed: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	311	onPressed: () => Navigator.of(ctx).pop(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	312	child: TextButton(onPressed: () => Navigator.of(ctx).pop(), child: Text(t.common.close)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	571	title: t.tvMyPleya.logs,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	578	TvPageChip(key: 'refresh', icon: Symbols.refresh_rounded, label: t.logs.refreshLogs, onSelect: _loadLogs),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	583	onSelect: hasLogs && !_isUploading ? _uploadLogs : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	589	onSelect: hasLogs ? _copyAllLogs : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	595	onSelect: hasLogs ? _clearLogs : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	605	onSelect: () => setState(() => _levelFilter = filter),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	650	title: Text(t.screens.logs),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	655	FocusableAction(icon: Symbols.refresh_rounded, tooltip: t.common.refresh, onPressed: _loadLogs),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	659	onPressed: _logs.isNotEmpty && !_isUploading ? _uploadLogs : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	664	onPressed: _logs.isNotEmpty ? _copyAllLogs : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/logs_screen.dart	669	onPressed: _logs.isNotEmpty ? _clearLogs : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	64	title: t.mpvConfig.saveAsPreset,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	84	title: t.mpvConfig.deletePreset,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	110	title: Text(t.screens.mpvConfig),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	195	pref: SettingsService.mpvPresets,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	210	title: Text(t.mpvConfig.saveAsPreset),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	212	onTap: _textController.text.trim().isNotEmpty ? _showSavePresetDialog : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	219	title: Text(preset.name),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/mpv_config_screen.dart	234	onTap: () => _loadPreset(preset),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_picker_dialog.dart	79	title: Text(title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_picker_dialog.dart	98	title: Text(labels[option] ?? ''),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_picker_dialog.dart	101	onTap: () => Navigator.pop(dialogContext, option),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	47	title: t.languageSettings.audio,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	51	onSelect: () => _editAudioLanguage(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	55	title: t.languageSettings.subtitles,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	59	onSelect: () => _editSubtitleLanguage(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	63	title: t.languageSettings.subtitleFallback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	67	onSelect: () => _editSubtitleFallback(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	71	title: t.languageSettings.subtitleDisplay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	75	onSelect: () => _editSubtitlePolicy(global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	79	title: t.settings.rememberTrackSelections,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	83	onSelect: () => PleyaProfileLanguagePreferenceStore.update(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	89	title: t.settings.writeSeriesLanguageToServer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	93	onSelect: () => PleyaProfileLanguagePreferenceStore.update(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	103	title: t.languageSettings.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	148	title: rows[index].title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	153	onSelect: rows[index].onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/language_settings_tv.dart	201	onSelect: () => _openSeries(_series[index], global),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/series_language_row.dart	151	onSelect: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/series_language_row.dart	155	title: Text(seriesDisplayTitle(entry)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/series_language_row.dart	164	onTap: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/series_language_row.dart	198	onSelect: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/series_language_row.dart	354	onSelect: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/series_language_sheet.dart	169	onPressed: onUseGlobal,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/series_language_sheet.dart	184	TvPanelButton(scale: scale, label: t.common.close, onPressed: onClose, primary: false),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	53	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	58	onSelect: !enabled	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	109	title: t.settings.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	123	title: t.settings.supportDeveloper,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	125	onSelect: _handleDonateTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	135	title: t.settings.appearance,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	139	onSelect: () => open('appearance', (_) => const AppearanceSettingsScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	144	title: t.settings.libraryVisibility,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	146	onSelect: () => open('libraryVisibility', (_) => const LibraryVisibilityScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	151	title: t.settings.homeLayout,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	153	onSelect: () => open('homeLayout', (_) => const HomeLayoutScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	158	title: t.settings.videoPlayback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	160	onSelect: () => open('playback', (_) => const PlaybackSettingsScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	165	title: t.languageSettings.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	167	onSelect: () => open('language', (_) => const LanguageSettingsScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	172	title: t.settings.subtitleStyling,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	174	onSelect: () => open('subtitleStyling', (_) => const SubtitleStylingScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	179	title: t.settings.trackers,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	182	onSelect: () => open('trackers', (_) => const TrackersSettingsScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	187	title: t.settings.requests,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	190	onSelect: () => open('requests', (_) => const SeerrSettingsScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	196	title: t.tautulli.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	201	onSelect: () => open('tautulli', (_) => const TautulliSettingsScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	211	title: t.connections.addConnection,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	217	onSelect: () => open(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	225	title: t.pleyaShare.hostTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	227	onSelect: () => open('pleyaShareHost', (_) => const PleyaShareHostScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	232	title: t.profiles.sectionTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	234	onSelect: () => Navigator.of(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	249	title: DownloadStorageService.instance.isUsingCustomPath()	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	253	onSelect: () => showDownloadLocationDialog(context, onChanged: _rebuild),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	258	title: t.settings.downloadOnWifiOnly,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	259	pref: settings.SettingsService.downloadOnWifiOnly,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	264	title: t.settings.autoRemoveWatchedDownloads,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	265	pref: settings.SettingsService.autoRemoveWatchedDownloads,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	276	title: t.settings.videoPlayerControls,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	278	onSelect: () =>	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	284	title: t.settings.videoPlayerNavigation,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	285	pref: settings.SettingsService.videoPlayerNavigationEnabled,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	295	title: t.settings.watchTogetherRelay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	297	onSelect: _showRelayUrlDialog,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	302	title: t.settings.crashReporting,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	303	pref: settings.SettingsService.crashReporting,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	308	title: t.settings.debugLogging,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	309	pref: settings.SettingsService.enableDebugLogging,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	314	title: t.settings.viewLogs,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	316	onSelect: () => open('logs', (_) => const LogsScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	321	title: t.settings.clearCache,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	323	onSelect: _showClearCacheDialog,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	328	title: t.settings.resetSettings,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	330	onSelect: _showResetSettingsDialog,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	341	title: _hasPendingUpdate ? t.settings.updateAvailable : t.settings.checkForUpdates,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	345	onSelect: _isCheckingForUpdate ? null : _handleCheckForUpdatesTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	350	title: t.settings.autoCheckUpdatesOnStartup,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	351	pref: settings.SettingsService.autoCheckUpdatesOnStartup,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	366	title: t.settings.icloudSync,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	367	pref: settings.SettingsService.icloudSyncEnabled,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	379	title: t.settings.about,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/parts/settings_tv_page.dart	381	onSelect: () => open('about', (_) => const TvAboutScreen()),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	53	title: Text(t.settings.videoPlayback),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	88	pref: SettingsService.seekTimeSmall,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	90	title: t.settings.smallSkipDuration,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	99	pref: SettingsService.seekTimeLarge,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	101	title: t.settings.largeSkipDuration,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	110	pref: SettingsService.rewindOnResume,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	112	title: t.settings.rewindOnResume,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	120	pref: SettingsService.sleepTimerDuration,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	122	title: t.settings.defaultSleepTimer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	130	pref: SettingsService.volumeBoost,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	132	title: t.settings.maxVolume,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	146	pref: SettingsService.enableDiscordRPC,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	148	title: t.settings.discordRichPresence,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	154	pref: SettingsService.enableCompanionRemoteServer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/playback_settings_screen.dart	156	title: t.settings.companionRemoteServer,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
